,song_name,artist_name,release_date,popularity,genres,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,labels
13075,"Scherzo a la Russe in Bb major, Op. 1: No. 1.",Pyotr Ilyich Tchaikovsky,2019-11-29,24,classical,73,0.46908292658948186,0.19010452951954687,383587.0,0.10028013932156096,0.40729895449562914,0.4935566788385873,0.10313170726435418,0.4914556590118417,1,0.019200557481474232,0.2653925033744071,0.036167386741093786,1
13076,Redshift,Michael Vignola,2019-11-25,21,none,15,0.5675660858665864,0.09759580596272929,158000.0,0.016033596693876953,0.5710516503652552,0.12065808512039848,0.09062467696539148,0.3735409089989197,0,0.026374104706594702,0.4216111415586533,0.03508801595326696,5
13077,Dernier départ,Jean-Michel Robert Daniel Bernard,2019-11-24,21,none,14,0.5678503760556194,0.21738918436876745,177497.0,0.0004709143017592562,0.5317144430338983,0.17869999389543145,0.10152476420388348,0.34228274206383363,1,0.03458725017793319,0.4146152018100104,0.1227474550261642,5
13078,Peace of Mind,Dirk Maassen,2019-11-29,33,compositional ambient,62,0.554176410020353,0.25397431454199093,264013.0,0.05569612161008573,0.5218726594865033,0.28920081889198224,0.06015181133889259,0.4723999088171485,0,0.03258223114190015,0.20251063998289248,0.021053133968612407,1
13079,Bakûr,Francesco Taskayali,2019-11-27,28,rome indie,36,0.5100186605513695,0.2737830233021155,220000.0,0.027169705741028984,0.4756002233362463,0.27078323708067575,0.07248731474094107,0.48945011746328104,1,0.029307820780150273,0.34338864219539245,0.03280181364895822,1
13080,"Five Contredanses, K. 609, No. 1",Wolfgang Amadeus Mozart,2019-11-29,27,classical,78,0.4197797760490436,0.2769073610428779,100933.0,0.06333519428108378,0.01512189134773163,0.5608576420116266,0.1143961261045932,0.5093433835231614,1,0.028967259399875527,0.3220575466441206,0.22633739971767147,4
13081,Night Wave - Julien Marchal Remix,Zeb Samuels,2019-11-29,21,none,24,0.6620334301305447,0.19200969574783175,283777.0,0.002673468333155574,0.6180312081883333,0.0,0.10133845053357785,0.23059938699251406,1,0.034668417287802955,0.2579954579881855,0.10800545385815534,5
13082,Stardust (Doina iii),Francesca Ter-Berg,2019-11-29,21,none,14,0.41548809260156927,0.14986813897358656,223933.0,0.16997240151882378,0.06884186871550926,0.5694050001612992,0.0852908107979761,0.564729347595198,1,0.021566390730345383,0.340571316049302,0.06640498840699567,4
13083,"Pièces de viole, Livre V: XVI. Prélude en Harpègement",Marin Marais,2019-11-29,21,baroque,43,0.5108363640273176,0.10781997027625762,146102.0,0.08636065580379858,0.29362622973291524,0.5979009347270713,0.07432250378266302,0.46197333085830056,1,0.02339588675411998,0.22983828197733924,0.06280774967548988,1
13084,"Duel of the Fates (From ""Star Wars: Episode I - The Phantom Menace"")",John Williams,2019-11-29,23,soundtrack,80,0.4471569318130038,0.2118969664727479,274200.0,0.27166277752916396,0.4640000240198121,0.11284821341625002,0.20320375759181467,0.5814891771590565,0,0.024449649977624756,0.2189905910869414,0.15919438763209007,5
13085,Absolute Descent Of Light - Magna Invocatio Choral Fanfare,Jaz Coleman,2019-11-29,22,none,26,0.25002356345112603,0.05813719956592041,167987.0,0.2137298203695109,0.36898638799641975,0.13959586567690585,0.06989906074977716,0.5619404064279125,1,0.023658143638386114,0.6410912506581325,0.023859775544395084,3
13086,"Volatile - From ""Daniel Isn't Real"" Soundtrack",Clark,2019-11-29,28,bass music,47,0.36442700366740793,0.2557005509222969,251440.0,0.13322213577464206,0.3979474120236082,0.40166294414839465,0.04142778673766288,0.5388626672086231,1,0.023378336084324283,0.39602414974729055,0.12204866632257531,1
13087,Semiramide regina dell'Assiria: Come nave in ria tempesta,Cecilia Bartoli,2019-11-29,22,classical mezzo-soprano,53,0.5179266284420344,0.25393746849047655,303587.0,0.21267262986077412,0.0008570389561553583,0.10988036765667132,0.03391123277133239,0.5674055141689671,1,0.03311767818229965,0.4006304676068309,0.3539253467086017,2
13088,Na Sombra da Asa Branca,Raïff Dantas Barreto,2019-11-29,19,none,22,0.487728786463727,0.23645729717575548,524813.0,0.12649040957353666,0.47291459435151095,0.0,0.0763500670398825,0.5497628839086344,1,0.0246143499710666,0.37328547123060635,0.13617661210844714,5
13089,"Leonore, Op. 72a, Erster Aufzug, Dritter Auftritt: Nr. 4. Quartett „Mir ist so wunderbar"" (Marzelline, Leonore, Rocco, Jaquino) (1805 version)",Ludwig van Beethoven,2019-11-29,22,classical,77,0.5405374559729962,0.09952927724426482,207467.0,0.03568756957542976,0.006213706258896091,0.3997374846240804,0.3205832521182673,0.39410541293075096,1,0.023425122710528625,0.525228519181847,0.04800500499129457,4
13090,Baião,Giacomo Bartoloni,2019-11-29,19,none,13,0.42396743094983236,0.2784333569703645,170253.0,0.15021362619745715,0.4309867592768163,0.34017852807606075,0.04866734306708892,0.565268307568962,1,0.01885859543849696,0.24743964244335537,0.18765004394137172,1
13091,Snowfall,Florejan,2019-11-29,22,none,27,0.545350884777572,0.24219343155264134,164704.0,0.041400112899273006,0.5065555982588423,0.0575553214018407,0.06040980329345057,0.49112664369921455,0,0.03591335094876694,0.3560314428894481,0.0969882162968243,5
13092,Novaturient,Viljar Iversen,2019-11-29,20,background music,51,0.5377872654437252,0.2178173547475591,112000.0,0.0740470908198898,0.51995110488127,0.16838881779571938,0.0659397451096829,0.47032181757287556,0,0.024159890216416603,0.21871059201764032,0.29186444556744895,5
13093,Speaking Unto Nations (Beethoven Symphony no 7 - II ),Alexandre Desplat,2010-01-01,63,compositional ambient,70,0.39576031377699156,0.07174602179582888,302987.0,0.019209418738883217,0.6210273929638952,0.3204641317231905,0.0641085420562729,0.4800331976899658,0,0.03571871837792341,0.3359680052668894,0.028158384898362945,1
13094,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",Lang Lang,2019-03-29,64,chinese classical performance,66,0.5750632296125354,0.12850250125821064,139307.0,0.0732638694956314,0.5215689756950903,0.0,0.05930884673455876,0.41671947866540854,1,0.02599122989249781,0.42633934304047144,0.1255952048496539,5
